SYMBOL,logFC,pVal,pAdj,sdSF,sdGC
TSHZ1,0.0721728875691917,0.748768932177273,0.90507798742373,33.34793,47.79621
TAPT1,-0.15031667,0.392603522475274,0.702622239206775,92.20821,78.23036
WDR27,0.584156527993577,0.331634087319323,0.654525494996836,22.48281,10.85142
MARS2,-0.068884102,0.804437064947111,0.927824222392521,25.75348,20.93723
1110032F04RIK,-0.398335925,0.724264851540396,0.895114189928351,10.76971,11.15489
ZFP41,-2.264350573,0.0000357640640561868,0.00131294196962974,7.632057,26.819681
MIPOL1,0.628149749755327,0.239027533206838,0.560219588203173,23.37296,21.22976
SPATA2,-0.937909503,0.00139468482832945,0.0223506451966778,16.88515,15.21725
ZFP445,0.177414235455006,0.453483585943422,0.746971847683675,106.3528,51.93593
NIPA1,0.633249230952557,0.462030217976447,0.752445092870525,11.7324,5.92509
D030056L22RIK,-0.096082483,0.724757660896926,0.895480642097788,34.76888,30.23524
TMEM164,0.57545652870916,0.147124735376977,0.444697293783268,82.81938,67.51029
DUSP28,-0.285797057,0.537509847760101,0.80012508107983,26.84125,26.80533
NGRN,-0.408186482,0.346903594339299,0.668241827826082,37.90675,31.31809
TMEM198B,0.401850275587732,0.618558534090619,0.842740251327604,12.15921,12.66029
RNF31,0.568650408701128,0.192365604545854,0.50534702523061,38.33338,23.18634
FAM221A,-0.131021953,0.852958803303732,0.945547241100875,16.14825,12.54395
TICAM1,0.0189532776775042,0.977059214016304,0.993432247394841,12.75292,13.59222
CLTC,0.123677772496774,0.381155607818321,0.695328046482012,140.74641,92.22098
CD24A,-0.221260954,0.117982718707753,0.397526771046496,73.77891,103.89424
ZFP654,0.712878838327057,0.00555371230454033,0.0609336448565266,98.51633,45.24747
TET1,-0.438832468,0.326318523599302,0.648863177608052,62.27664,76.64559
KHNYN,-0.197165273,0.666475646956924,0.867343463087404,16.48198,16.56772
NEURL3,-0.599419754,0.378946511660972,0.693694087814316,10.400207,9.896267
SAMD14,0.350257353074406,0.684495408410084,0.877052624359761,7.424352,3.990369
IRS3,0.351355885905712,0.684996372401903,0.877052624359761,18.41754,11.70702
RAB2A,-0.132401229,0.32212085767072,0.645471316793013,150.5329,148.932
DYNC2H1,0.563966055736569,0.0823485650991708,0.326369620430781,46.78324,29.89178
DUSP18,0.762577355204749,0.408481933679704,0.714325430959036,16.227986,8.735556
YTHDF3,0.940357472459648,0.0000023651911895053,0.00012474390130576,98.7011,57.2744
RPL9,-0.189243907,0.218644370411991,0.536650224484473,742.2239,972.8264
FAM185A,0.371137123082864,0.706128900099839,0.887094615169957,7.293853,4.313102
GM527,-0.830867594,0.471556440816604,0.759201145559266,6.457392,7.47633
MAGEH1,0.69048697405106,0.457515920256331,0.749615609402823,18.14337,7.26021
TAF9B,-0.117561219,0.819116661833523,0.933854277297473,18.23112,20.29982
H2BC6,-0.068864672,0.916646298454009,0.969115101799626,23.38396,13.35307
C2CD3,-0.513492289,0.137132747828378,0.428661603043436,57.8263,53.30134
PTGS1,0.811453932465172,0.05479744140909,0.260449648262103,31.55084,20.04752
EMC6,0.117260418466754,0.66573562460859,0.866956888837786,109.664,220.8086
ZFP358,0.227543260411614,0.692347532514686,0.880684572144421,31.40559,26.59603
SFN,0.000253726425207642,0.999178084086841,0.999622341020669,49.65901,32.03783
NEURL4,-0.066437741,0.883640753068929,0.958478432750419,22.04469,20.27186
ZFP286,-0.623262624,0.129649794273048,0.417237674772579,34.26424,25.32254
LANCL3,1.34287926397943,0.334397074100035,0.656859640514489,15.29446,3.99464
ABHD17B,0.538912713371787,0.00767422170300767,0.0752338406318188,65.12585,47.92578
DNAH14,-0.473537346,0.451281492890635,0.744959846391492,8.87462,11.38444
ZFP768,0.796433412373902,0.246270053813266,0.569045193706363,14.32891,12.14042
B4GAT1,0.449302595022745,0.249347432997067,0.572103276441247,28.25959,12.97095
ATMIN,-0.211475384,0.357372586281392,0.67560765315235,41.01116,41.76947
ODF3B,-0.552125654,0.501336527067168,0.778272409307557,9.460412,7.648758
TGIF1,-0.080777798,0.81300276619628,0.931511002953398,21.64883,31.41865
CTDSPL,-1.05723892,0.0158693497315693,0.121060310410711,21.27258,27.04211
ZBTB44,0.152777246917202,0.429828464334062,0.731502637617218,66.96381,53.64934
FLRT2,0.452441101601714,0.478795110420417,0.763710750922761,25.01563,14.23543
GPR68,1.57841759083633,0.0299105806943362,0.18200931283763,26.044315,7.489044
REXO1,-0.442766924,0.0344279820074979,0.198847532276845,119.79531,88.42712
CMYA5,1.23646835747344,0.105399521334675,0.375765531166234,44.07905,21.21134
AI837181,-0.249924664,0.611460926794821,0.839719650103193,41.51838,30.01327
DLK2,0.157369220872783,0.858234444424496,0.947254350855093,9.899831,5.780979
XXYLT1,0.429455368410946,0.208651111717081,0.527176137970342,16.928432,5.620219
ARL4A,0.0160116477051989,0.955216717343394,0.986040200316461,159.9909,230.6494
GPHN,-0.511328106,0.129526757738837,0.417080928570311,40.00729,46.60849
DYNLRB1,-0.175663821,0.2504119461787,0.572950437135746,255.8135,176.1152
GPR141B,0.33956755301061,0.703167763175317,0.885588804939198,11.114681,8.508147
8030462N17RIK,0.152283903920417,0.555634945691211,0.810653587560939,82.98148,61.84822
ZFP30,-0.358549596,0.460565125507385,0.751701049730963,21.41776,11.28888
RNF152,0.808622368442771,0.426259170581495,0.729506625074976,24.31117,13.1539
CLDN4,0.240658086344312,0.512971777718266,0.785220805449989,20.061695,8.471127
BAIAP3,-0.385163512,0.676156455344766,0.872705519166265,14.14364,15.29489
TSPYL1,-0.263991338,0.193722912553635,0.5075501408722,60.92284,186.04791
BC049715,-2.822887473,0.0148948349677127,0.116018394596627,1.936329,12.037589
FLACC1,0.636456078614126,0.504561985918008,0.779844324796271,15.07423,24.4471
MIS18BP1,-2.647046681,0.000000000000451653654010825,0.0000000000803584234187214,35.54528,85.02442
FBXO28,-0.608909553,0.0126863665670983,0.104597388805191,37.2948,53.08213
CLTB,0.326934749776005,0.190108875845945,0.501522269438915,52.4936,21.306
TMEM41B,0.331658897903267,0.284190724966995,0.606704960568345,73.08559,54.10825
LXN,-0.441360625,0.1346730952244,0.424346277304977,59.62003,82.73616
TYW3,0.00966611772829373,0.98939717315762,0.997295534676422,37.34801,12.21452
MAFA,0.486849257512197,0.506026196565435,0.780576567450741,22.426716,9.307524
ZFP235,0.188485395276064,0.700468612497113,0.884557827820795,27.68212,30.22822
FRAT2,-0.0582692,0.836517495179723,0.939819120348639,29.52624,23.65746
A430005L14RIK,-0.344584097,0.162635467201043,0.466712520155191,36.61855,38.5576
PAXX,-0.012967116,0.961796585528979,0.988090919504311,35.02562,46.22664
FGFBP3,0.0410858681603002,0.928694321327538,0.975026285055003,35.13435,39.51292
MTRFR,-0.172636288,0.629276020153196,0.848409080129043,31.13572,25.02905
FBXO30,0.273262308356383,0.467639752587034,0.756542751865358,31.06143,24.62634
CD3EAP,-0.790802442,0.0810957870278431,0.323929730328699,18.34086,18.8874
TRPT1,-0.298044859,0.732523920254415,0.898484955010338,8.351294,13.83235
CRRY-PS,0.832523117762985,0.237108863595021,0.55828414552605,4.886507,2.34448
MSL3L2,0.384618554398445,0.599269985658757,0.833135337014666,14.688673,7.809025
RPS8|GM15501,-0.58403189,0.000552055858412748,0.0113366611383805,430.5295,992.8902
RPSA-PS10,-0.894452384,0.021688135995605,0.148522765214221,6.812864,11.547099
GPR82,-0.013502218,0.99267516387316,0.997653098157636,7.704496,7.276208
YIPF6,0.353947498925586,0.450028408132532,0.743893944098365,117.95022,72.17065
CHAMP1,-0.270082004,0.392091151473817,0.702560214994914,30.43448,21.75343
UST,0.112320265053701,0.830260104691238,0.937598543655093,11.848145,9.805495
PPP1R2,0.295383287473295,0.211240125565194,0.529626931150272,135.184,79.8181
UBIAD1,-1.112199757,0.147984257309296,0.445633823715395,10.26918,20.16672
BOLA2,0.162044253983544,0.275879585967182,0.599335354490984,84.66733,50.54789
FCGBP,0.175782015973689,0.556940494491222,0.811263189481433,75.05931,123.57292
WBP1L,0.225227976478777,0.35619289182661,0.674273015031946,61.80642,44.03922
SAMD9L,0.826218672859136,0.000291699291049517,0.00694093586620408,86.88706,118.3422
RNF150,1.12580695557152,0.0352569981110821,0.202352939671999,37.54984,11.31966
ZC3HAV1L,0.453847499932709,0.401434080632418,0.709797109030126,8.430386,6.234567
UTF1,-1.663896004,0.125482990519352,0.409993151619676,6.024788,10.829328
FANCB,-0.526080467,0.411332946646049,0.716242997295495,13.49365,10.6574
HS3ST3A1,1.71932171828363,0.282888207830303,0.605771785522523,10.76373,2.87394
LRRC49,0.923247240370019,0.453517847483278,0.746971847683675,9.191101,5.987226
ATG16L2,0.652774544113451,0.068132287820668,0.294112828896664,44.30947,17.91861
PHF13,0.862489455891727,0.108239802503657,0.380764242443926,38.05954,17.37118
LIX1,0.838019201358484,0.372288652014447,0.688591072013019,9.465838,6.617104
FLRT1,-0.902273072,0.394115068318372,0.704172044352475,6.581831,4.361316
SLC38A9,0.452916911980327,0.0710943072855753,0.301262602178172,77.3353,88.93296
CD300LF,0.0430505915862863,0.96277887533888,0.988554073767473,5.24515,8.061328
AKAP10,0.46473894398229,0.112946952020227,0.389239806903416,82.13303,32.08924
CCDC88B,-0.436854729,0.114186217146293,0.391464232397819,50.10237,42.18161
TRIM16,-1.152341743,0.167271705069646,0.47270170116909,11.1386,10.09011
ANGPTL8,0.602866660567568,0.552387267508864,0.808636042529976,79.13089,56.37224
PYGO2,-0.130199454,0.676036481891737,0.872705519166265,40.48311,35.31696
CDCA4,-1.02177829,0.0000443949021526634,0.00157975223410057,49.55218,47.90604
DIRAS2,0.575741577989656,0.123635294113235,0.407585369962861,39.68263,14.63938
BRI3,0.212287108214721,0.331487025414636,0.654488317391797,185.7965,116.4093
LONP2,0.130174699602165,0.463748932040287,0.753574676128178,156.86137,65.13442
GIMAP6,-0.007713308,0.966174592165853,0.989958792039245,63.04015,170.6976
GPR157,0.406077653721968,0.610305697444094,0.838881348574751,5.624455,4.626877
USP14,-0.589986748,0.0272825632657757,0.171551442992871,61.1018,55.58452
CXCR5,0.107786316909472,0.929574466740716,0.975557840723869,6.687968,8.483484
RELL1,0.0137388823688928,0.953736959722268,0.985975120940339,60.81427,42.52658
TNRC6B,0.0532373130659208,0.736403777333873,0.89971704578357,246.2135,260.7777
CCR4,0.185776243309913,0.75713654737274,0.908522638874636,13.2046,12.8756
SSTR2,0.00737048608028954,0.992322677676326,0.997653098157636,11.30663,6.26268
TSHZ2,1.33090705693908,0.00815673043169179,0.0783395409310428,46.51999,15.27032
ANKRD16,0.466556161157478,0.177181595185818,0.485362797545446,47.22592,31.34138
TRAPPC9,0.762033872706176,0.0059533765648226,0.0636487960877695,27.00163,16.59814
MARCKSL1,-0.284610599,0.152284874460933,0.451121740886685,50.72833,108.22115
KCNA3,1.51106228134644,0.101236450007605,0.367081773452773,14.873833,2.803771
STBD1,1.95407646721788,0.0786393749276727,0.317936945565519,13.0692,4.594814
KCNA1,0.32745128552711,0.82272499524965,0.93505172315407,10.077998,6.938512
PALM3,1.92269415014889,0.104223952232461,0.373161312623747,15.220017,4.220405
INO80C,-0.418036526,0.218095500388648,0.536347119587111,35.05596,36.75972
PRRG1,0.44005311635095,0.126813513660378,0.412104438227592,28.6576,40.362
GIGYF2,0.223451023996555,0.341472665539538,0.663412026846079,132.04186,63.90806
TIMM8A1,-0.338935563,0.48248821550453,0.766066164964393,50.52036,33.15314
TMEM229A,2.29231568641717,0.0561502978063354,0.263866458945863,16.634134,2.461751
RGMB,0.602272905933141,0.128134296170734,0.414536840976131,28.42391,16.92345
FCRL5,0.852255852330548,0.475323161236148,0.761301614524324,7.417447,3.934597
ISG20L2,-0.894999088,0.00579053267176981,0.062482680938594,45.07469,73.73147
ARXES2,0.369650894258968,0.544876797535173,0.8043688496142,154.16,204.9252
ZBTB33,-0.099180908,0.698001543498192,0.883191382459285,54.76981,33.12153
LDLRAD3,0.0682367769147914,0.870856209581254,0.952976756274832,44.41769,21.17712
ARF1,-0.330561963,0.0407604025439763,0.219420980359947,86.18092,189.76351
TENM4,1.0342960130756,0.0653309313285076,0.287420766287221,89.6229,16.18649
AHCYL,0.683557931871778,0.452727652956247,0.746535741162292,13.057206,7.328257
LMOD1,0.140197339241738,0.864759951144483,0.950010198628284,19.38574,10.34589
TAF13,0.0988345059804341,0.632477922361698,0.850163704534436,53.31192,46.70749
RBM15,-0.459105028,0.0916842097252546,0.347074388701236,80.87305,127.98981
ARID4A,0.0768367373229442,0.651463735599412,0.859741040819284,158.6346,121.3177
ENTPD1,1.38383136163262,0.00100208003310487,0.0175106775427711,58.5143,31.0329
COL6A3,1.64642177859438,0.0478267921641437,0.240315816724646,26.367782,6.816609
DMRT2,0.166749585332487,0.536394027685996,0.799608817537322,21.67259,13.90196
NAT8L,-0.244088789,0.622873597178031,0.845215818251011,21.29132,17.30338
NWD1,0.238876473524914,0.455223183788823,0.748063876363543,41.98192,32.31317
KMT2D,0.196341467014709,0.534994194753501,0.798361047203161,190.305,162.229
SELPLG,-0.268733879,0.0762902799241878,0.314170676689376,113.3889,132.416
MCMBP,0.19900106424005,0.373283969522588,0.68929202863724,166.8198,115.3163
TMEM81,-0.530084351,0.666881869829923,0.867587377738228,7.497792,4.870442
ASB8,0.184117772660791,0.558338415346827,0.812186090067636,42.18687,24.05085
BEND7,-0.206040646,0.810400967222751,0.93067525853131,8.130834,7.934371
CRACR2B,-0.153524199,0.847963694668544,0.944167950383919,15.51245,24.77701
A630023P12RIK,-0.685884387,0.359523839114924,0.677139991461851,22.41123,19.96641
AMIGO2,-0.169103458,0.82323329190346,0.93505172315407,12.809791,8.873916
MFAP1B,-0.512003228,0.00393747141603777,0.0470244011906204,61.58177,75.08722
FBXO10,0.239913375057157,0.740391125625784,0.901914249896748,16.96573,10.26734
RNF149,0.417516595141908,0.115559606555883,0.394014973833941,40.28412,47.72563
GNG7,0.842490051281636,0.693558889866763,0.880778266073237,20.730915,9.417258
CREBRF,0.4668069748935,0.0991961249761158,0.362647270243247,149.39656,69.46117
BCL11B,-0.398818133,0.00472516929246344,0.0536879358578376,254.421,903.3222
DIP2C,0.475254236439749,0.112251851228629,0.388022135791148,24.98432,26.33507
RBM33,0.61395553841332,0.00404418709255652,0.0479695737183011,109.70967,44.40008
SYNGR2,0.224414986600261,0.310688313414623,0.634300029095417,76.67694,35.29841
SACS,0.296608784154233,0.330092021287231,0.653006643542781,102.5233,56.2455
ZFP738,0.347728780850874,0.429149310468286,0.730743964546162,102.78616,42.25295
DLEU7,-1.75604125,0.117574412572504,0.397412742736758,4.465031,7.660351
FRMD6,0.31463944228384,0.220585332427496,0.539666405992693,45.3771,34.19997
ANKRD46,-1.171437044,0.00216799967508026,0.0310561490509896,31.38498,54.21883
PSKH1,-0.127638685,0.805956660838756,0.928796780043808,27.65572,14.80071
CKAP2L,-3.592069682,5.46414852054257E-025,2.759747528585E-022,16.32273,120.14415
RIC3,0.782821168568325,0.503167808972766,0.779076301163276,20.35768,15.12571
LHFP,0.504999424928716,0.408693495397179,0.714325430959036,16.16995,13.74682
COA7,0.174007045112606,0.67918042703048,0.875364500001335,70.38651,48.67249
ARXES1,0.990689485605608,0.17699489541215,0.48536134099383,91.3233,65.94066
OMD,1.37486983110366,0.281475113766469,0.604368603434121,20.869591,5.642068
PDP2,-0.176384568,0.563542895344439,0.814116175715803,68.1013,69.61542
F2R,0.976932487551355,0.00754857329398182,0.0746020006788009,15.80711,11.01239
SOCS4,0.111763597394794,0.630642140882095,0.848790654207676,123.1253,123.4479
OSR1,0.523714590740857,0.465909576446036,0.75483715215393,16.76196,19.72115
ZFP407,0.417157564847343,0.109156528667702,0.382597664954156,57.91335,41.13516
MLF1,0.0350690700907341,0.976841120721112,0.993377484767241,8.023953,6.99599
TIMM29,-0.001997199,0.992752750629733,0.997659166663013,28.62718,15.24623
NUPL2,-0.664187051,0.390024222317592,0.700701003881416,6.096441,12.071936
CYP4F16,0.453605902192108,0.396550896961327,0.706347671248403,24.0261,13.44097
SMIM5,-0.18343208,0.74960909479185,0.905464403422002,17.46352,13.75308
MSX1,1.98351131877773,0.00879533954385386,0.0825421163801865,24.973658,7.607034
INKA2,-0.746828207,0.0754015816786701,0.3119055652161,9.397952,14.906842
SPATA33,0.809460698665257,0.614462022028092,0.841192766017875,15.136611,8.638512
MYPOP,-0.010800734,0.988506533224466,0.997167278308391,13.931822,8.540465
ZBTB8B,3.66970520234081,0.0178020721768284,0.13073501129109,22.033458,3.840975
FITM2,0.279754410772396,0.562442932871484,0.813665595940745,82.78347,56.30207
DEPP1,1.18930218688017,0.243131547536835,0.5652131610667,23.50481,18.65459
NRIP1,0.582534400414449,0.000598403765861562,0.0119201116566087,316.8107,300.8183
TYW5,-0.216896457,0.551990059453521,0.808523676176516,34.83787,25.03441
MMGT2,0.0912373670384774,0.742529436818576,0.902357614881292,63.36912,42.42688
TLCD5,-0.854797068,0.69450900125152,0.881122067303706,8.697471,21.264341
CXCR6,0.277796125081204,0.522374197222314,0.791370373092382,29.02711,18.10088
JAML,0.275780382951324,0.49647976423446,0.776019134333527,27.36293,26.5112
PHLDB1,-0.39090981,0.713594400169707,0.891324094412214,13.410609,9.906436
TOB2,-0.02510584,0.880997702553815,0.957236712622143,81.42262,80.16301
THNSL1,0.313136672961376,0.658051662029934,0.862801966911413,18.267302,7.802304
TMEM252,1.82861060735735,0.19569891374101,0.509911448234814,10.12684,4.120284
MLEC,0.124795947441728,0.491187462937416,0.772528589373292,141.3651,173.9546
E130311K13RIK,0.0109152755440282,0.981567265526132,0.994791904864426,19.77181,22.9039
IGF2,-1.012975907,0.338602659846977,0.659983444891393,5.985535,6.835869
GM9828,1.30599766202097,0.138359142507829,0.430502602194969,13.590675,3.117283
MYOF,-0.013648875,0.97348965134429,0.9922803285206,34.39731,17.18299
GM6377,1.00725323871994,0.27754913607261,0.600571919414273,18.39479,4.916804
CTXN1,-0.914733421,0.148375291393209,0.445968916481014,18.88343,21.61052
LEMD3,0.613230788228061,0.0336558404713158,0.196256794882455,48.66137,22.21169
RHNO1,-0.778011158,0.00389103935800337,0.0467910931092617,56.28352,51.72875
TPCN2,0.24201652043076,0.748094033571691,0.904471682133743,19.949567,8.648954
MEX3D,0.633825413386783,0.0648947179798342,0.286374464320819,14.33285,19.21129
CCDC6,0.26515135737242,0.372132431524383,0.68857105866309,92.68835,37.61021
LURAP1L,1.29039182523538,0.00252915087706943,0.0344638079045049,29.63531,12.92109
TPRN,0.785430055090833,0.283018497227902,0.605771785522523,32.41212,8.604196
TBC1D12,0.701018880661997,0.144721656988779,0.440893489738307,34.58566,22.43361
GGNBP1,1.05417950647219,0.0580041632172245,0.269167511408442,36.1446,21.5179
KLHL11,1.41672118595711,0.0934309051219729,0.350249176490144,18.028659,6.580578
MCAT,-0.46897699,0.195494273930588,0.509814159528287,16.51298,14.37132
FOXO3,-0.274462127,0.29960219483536,0.622509807616246,62.37608,68.77646
RPL29,-0.742449745,0.000232669420299657,0.00594274896187885,292.6734,596.6273
SKINT10,0.357902399246559,0.340830088156521,0.662821598592305,28.03355,36.71984
TMEM53,0.765419433044035,0.0641479020956546,0.284623687562584,30.86172,31.29521
PTHLH,0.162995353725789,0.827746833317729,0.936410674754818,10.881127,7.887586
P2RY6,0.540379473648611,0.446538451057666,0.741723389051473,16.078964,5.729936
DCUN1D3,0.751134602221982,0.0737384605495912,0.307810526794713,23.71751,19.50989
